"gan said bush should norrnalize trade relations between the two countries and continue to work with gorbechev, especially during the summit in washington scheduled to take place at the end of this month.",1989-1990
"— president george bush, complaining that he didn’t  receive enough... relaxation during his recent vacation in maine.",1990-1991
"later in the day, however, the market fell 50 points after reporters following president bush around on his kennebunkarunkfunk  vacation witnessed the secretary of state snag his fishing hook on the president’s ear.”’  another important player in the complex middle east affair is opec (old potbellied eggheaded codfish), a group of buddies who meet every so often at octnod’s bar and grill to drink beer and cause world turmoil by raising or lowering the price of gasoline for completely random reasons.",1990-1991
"what i’m trying to say, in a very roundabout manner, is that i think president bush should round up the nation’s rednecks, arm them with pick-up trucks, shotguns, country music and smokeless tobacco products and drop them off in iraq.",1990-1991
what has bush done now?,1990-1991
"he is a member of president bush’s advisory committee on education, serves as senior counselor and trustee of the center for strategic and international studies, and is president of the national academy foundation.",1990-1991
"duke is a professor of church history at the pacific school of religion in berkeley, calif. he is     an ordained minister in the christian church (disciples of christ) and has written extensively on friedrich schleiermacher, the 19th-century theologian who is called ‘‘the father of modem protestant theology.’’ duke has also translated several of schleiermacher’s writings, including the “‘lucke letters.’ his many publications include the book ‘‘horace bushnell: on the vitality of biblical language.’’  prior to joining the faculty at the pacific school of religion, duke taught church at the brite divinity school of texas christian university in fort worth.",1990-1991
"‘it know president bush will never know we lit candles, but i just hope somehow war will be avoided.”’        january 17, 1991  students to organize city boycott  new state law would prohibit taxing student: cars     by rick peltz staff reporter     a student boycott of lexington city businesses in protest to the tax on student vehicles was endorsed unanimously by student leaders this week and is scheduled to begin monday.",1990-1991
"‘‘you can be deceptive and not lie, cheat or steal,’’ she said, ‘‘maybe it will make people think twice  \'     by john laney staff reporter     president bush announced last night that operation desert storm and the ‘liberation of kuwait’’ have begun, and still there has been no indication from any high-ranking officials that a reinstatement of the draft is being considered.",1990-1991
president bush explains policy: writes an open letter to all college students  this international terrorist straight in the eye and say: no concessions.,1990-1991
standing behind bush on_ this  ”  issue.,1990-1991
"i hope that we are going in the right direction.”’           bill murray, ’92, houston, tx ‘it hope that bush knows what he is doing.’’          \x0c—_ ‘  4  the ring-tum phi, january 17, 1991           spe chapter cleans house |     ~~ pa rai     1,000 points              senior point guard mike holton accepts a plaque to signify scoring his 1,000th point in his washington and lee career.",1990-1991
"donald burch, manager snack bar     letters  amnesty boss chides bush  last week, the ring-tum phi printed a letter from president bush concerning america’s role in the gulf which made reference to an amnesty international report.",1990-1991
"and just a few weeks before the invasion of kuwait, the bush administration refused to conclude that iraq had engaged in a consistent pattem of gross human rights violations.",1990-1991
"if president bush is sincere about ‘‘desperately want[ing] peace,’’ and if he wishes to remove ambiguity from his invocation of ‘‘moral obligation,’’ then let him be consistent in his concern for human rights.",1990-1991
";  sadly, president bush provided something much more compelling to think about the next day.",1990-1991
"my prayers are with president bush and other world leaders that they may come to a quick solution to this crisis, and to those in the middle east, that they may all be safe.",1990-1991
"keep in mind that participants ‘‘must be at least 18 years old and have moderate jock itch with some redness.”’  now that we’ve gotten that disgusting little joke out of our systems, we can focus on a real international development such as the one involving our government’s recent decision ‘to invade iraq and kick some ass,”’ to quote president bush.",1990-1991
"in a statement that bush delivered on his recent rap album, he added that:  i am the president of this greatland, and i\'m gonna crush saddam and his       by j.r. smith  emphasis will also be placed on fighting multiple sclerosis.",1990-1991
"it’s a shame that bush can’t come right out and express his true feelings, but i guess that’s one of the disadvantages of being the president of the united states.",1990-1991
i\'d wager (your valuable possessions) that bush would quit his job and become an irresponsible college humor writer if he could keep the presidential limo and all the free liquor.,1990-1991
we hoped to raise questions like: is bush exhausting all diplomatic means?,1990-1991
just because george bush says hussein is insane does not mean he actually is.,1990-1991
no more  so than you would believe saddam’s counter claims that bush is in fact the madman.,1990-1991
‘a lot of people don’t get it when i say that george bush was seen in the streets of washington sucking the life out of a dying cat.’’  thompson was asked if the democratic party would be able to field any viable presidential candidates in 1992.,1990-1991
we look forward to seeing           to mary hampson: eight large pepperoni pizzas from dominos left over from january 16 when the freshmen from baker hall chose to watch president bush declare war on iraq rather than come to my study break.,1990-1991
"patrick mcdermott, aclu chapter treasurer, said the aclu was ‘tmade an issue by george bush.",1990-1991
"the success george bush achieved by criti-\' cizing michael dukakis as a ‘‘card-carrying member of, the aclu”’ is testimony to the unpopular nature of this organization.",1990-1991
"bush made an effective argument that’ dukakis’ financial endorsement of the aclu signified, his approval of that organization’s convictions.",1990-1991
mcgovern told reporters after his speech that the democrats have a chance of beating president george bush.,1990-1991
"‘*i found that out in 1972. but if the recession lingers, [bush] will be vulnerable.”’  mcgovern also told reporters that other possible democratic candidates are virginia governor douglas wilder, arkansas governor bill clinton, new york governor mario cuomo and nebraska senator robert  : kerrey.",1990-1991
"‘washington and lee has a clear commitment to education that extends  interviews and photos by teresa williams        pauley shore, mtv personality ‘‘i have no idea who you are talking about...’’     tara makoski, ’92, dallas, tx ‘hunter s. thompson be cause he is the only guy crazy enough to run against bush.’’  beyond the classroom-specifically, the honor system,’’ manning said.",1990-1991
"harrison shull, \'93, nashville, tn = ‘‘wouldn’: it just be a lot easier for the democrats to nomi nate bush?",1990-1991
"...bush could go out and murder someone and he’d still win.”’  elizabeth besenfelder, ’93, richmond, va —  ‘‘senator albert gore from tennessee because if | have to look at someone on tele vision for eleven months he better be good looking.”’  mark van deusen, ’93, englewood, co — ‘‘al gore because the only way the democrats have a chance of winning the presidency is with a conservative southerner.”’           senator george mcgovern — ‘*..jesse jackson still has presidential aspirations if he gives up his tv show.”’       \x0c                                            tennis wins yet another odac title     by jay plotkin sports editor  washington and lee has captured the old dominion athletic conference men’s tennis title every year since 1985, and the rest of the conference has grown tired of looking up at w&l.",1990-1991
"when george bush attacked michael dukakis as a “‘card-carrying member of the aclu,’’ his attack was  successful because dukakis failed to respond.",1990-1991
"however, had he defended himself by identifying the aims of the aclu, bush’s attack might have been exposed as the shallow fear tactic that it was.",1990-1991
4. wait in bushes for delivery person.,1990-1991
"handelman prepared fiv: for the fudan ’ university  lectures students  he will lecture on such subjects as post-cold war international system, including president bush’s new world order; the persian gulf crisis and its aftermath; and relations between the united states and japan, the soviet union, and china.",1990-1991
"‘‘my parents came in [later] and there were still glasses in the sink and food on the table.’’  the division was flown to dhahran in eastern saudi arabia and a few days later took up defensive positions at al jubail near the kuwaiti border, part of the “line in the sand’’ drawn by president bush.",1990-1991
"ae saeieaenil           eee ne  * on so ev  fai  gall as  an  wl sv  * fe  a  he a wi  “ba na  *su    \x0cthe ring-tum phi, may 23, 1991  news murph’ to     seven profs will retire       |  whra  step down  v&l security director  stires after 32 years  = ’ alisha johnson aff reporter  after more than 32 years of lurking behind bushes d stalking unauthorized vehicles, charles ““murph’’ urray will retire from his position as washington and e\'s director of security at washington and lee.",1990-1991
"aaron neville  the neville brothers is comprised of the neville siblings, aaron, 50, art, 53, cyril, 42 and charles (the one in bushes kicking the air), 52.  aaron, a vocalist, is a big dude with muscles and tatoos all over visible parts of his body that say things like ‘‘mom”’ and ‘‘aaron.’’ it threw me a litle that the voice that can hit high notes that put michael jackson to shame comes from a man like that.",1990-1991
"‘‘bush is going to win, but if our voter turnout is high, then maybe we can make bush more responsive.’ hirshon said he was willing to do anything and go anywhere during his campaign to raise the consciousness of voters.",1991-1992
"ssa uac oe ce ft, “bush is going to win, but if our voter turnout is high, then maybe we can make bush more responsive.”  society, and mr.smith goes to washington all on the same day.",1991-1992
"when asked if she considered president bush to be a true texan, ivins responded, ‘‘real texans don’t wear blue slacks with little green whales on them or describe trouble as deep doo-doo.”’     talkback           kent gregory, ’92, louisville, ky. — ‘‘a good personality.’’        jon stiehl, ’°93, columbia, md.",1991-1992
"freshman class ec rep.  ryan boone todd stanton becca mccord  daniel h. felton iv kris fegenbush virginia frost bush  john hallett brian mcclung  carol pierce john-paul lunn  bryan king  alex cross  paul wright  samuel drennen  freshman class  president  scott david sulman jeff tibbals lawson brice justin t. king francie cohen  whitney bludworth sean johnson  jennifer garrigus allen ray gillespie  polls open 8-4 monday  freshman class  vice president  elizabeth carson joe austin robert l. stewart lloyd c. peeples iii mark crider tom day michele ralston holli harrison dan mann  mc plans november formal  by spain brumby “staff reporter        | 4 to get washington and lee students and faculty dancing about mock convention, the waller family, a motown band, will perform at an mc black-tie gala.",1991-1992
s ; ec rep. (out of 353) results of monday’s election / kris fegenbush 57 (those in run-off marked with /) ¥ bryan king 38 ryan boone 35 president (out of 353) vp (out of 349) yoo rae = /¥ lawson brice 84 / robert stewart 130 enh talin 7 y whitney bludworth 54 / joe austin g2.,1991-1992
gat mens 25 jeff tibbals 46 dan mann 50 todd stanton 25 allen gillespie 43 michele ralston 32 becca mccord 24 jennifer garrigus 38 mark crider 28 paul wright 18 sean johnson 28 ~—_ lloyd peeples 20 john hallett 16 francie cohen 24 ~— elizabeth carson 17 brian mcclung 14 justin king 20 tom day 14 samuel drennen 14 scott sulman 16 holi harrison § virginia bush 6        freshmen vote in  run-off eléctions were held today in all three freshman class office races.,1991-1992
"in monday’s preliminary race for ec representative, kris fegenbush received 57 of the 353 votes cast, or 16 percent, and bryan king got 38 votes, 11 percent of the total.",1991-1992
"brice defeated whitney bludworth with 179 votes to bludworth’s 167. stewart defeated joe austin 229-114.  in the ec election, king  freshmen elect president ‘by slim margin in run-off  defeated kris fegenbush, 195 votes to 150.  brice said his goal for the coming year will be to ‘‘encourage class unity.’’ he said that while he supports the idea of freshmen joining fraternities early in the year, he would like freshmen to be able to ‘“‘hang out with each other sometimes.",1991-1992
"communism fell, unemployment rose; the braves almost won the world series, a bona: fide sign that god does exist; and, of course, we can’t forget the little target practice session george bush held in the middle east.",1991-1992
"bush’s popularity plunges even further... for april fool’s, iraq invades yugoslavia and declares a cease-fire.",1991-1992
"mexican officials protest to the united nations, citing that america should have annexed them... bush cuts the income taxes, thus raising his popularity percentage eighty points.",1991-1992
"george bush is elected ultimate monarch of the northern republic of america... mikhail gorbachev, final president of the former soviet union, opens a fast-food franchise in miami.",1991-1992
december — george bush returns to the united states after americans depose quayle and beg for the former president to return... millions of children around the world are completely depressed and disgusted when santa claus turns out to be rosanne barr with a beard.,1991-1992
"‘‘i truly believe that if we leave, the tradition of delta tau delta will not retum to w&l.”’              zeta tau chapter of kappa kappa gamma  would like to congratulate our new pledges  wendy alexander caroline amason kait barton  kathy boozer  frost bush  eva cid  janet doliviera nancy edge  leslie hallet  becca herring elizabeth holleman marina jackson jennifer jones shelby kerr vanessa mackinlay becca mccord elizabeth mccord alex miles  carol pierce  leslie ratz                 editors grapple with conflicts of interest  v editors continued from page 1  wilson also said, however, that he personally did not believe peltz acted in bad faith.",1991-1992
"sophomore macgregor tisdale defended president george bush’s past record in foreign policy, noting what he called successes, like the liberation of kuwait, the removal of drug lord manuel noriega from power in panama, the removal of the berlin wall, and the move of eastern bloc countries toward new.",1991-1992
"but the democrats held that, despite bush’s accomplishments, the president’s views have shifted to match public opinion.",1991-1992
"“the problem with bush is that he presents himself as one for human rights, economic well-be ing and making the world safe for democracy,”’ sophomore ben eggleston said.",1991-1992
"‘‘it is unfortunate, but it is the case, and george bush has to work within the parameters of that.’’ “  houston lauded bush, saying that ‘‘communism, as a principle, is dead in the world.",1991-1992
"we can see now in places like north korea and china ... there is talk all over about a free market society.”’  sophomore democrat cottie miles opened the  discussion on domestic policies, asking the audience, ‘‘are you any better off now than you were in 1988?”  miles evoked the image of an impoverished family behind a closed curtain and maintained that bush has ‘‘closed the curtain on america for four years.",1991-1992
"the damage was there, and they didn’t give me personally a pattern of what happened so i had to go on what i saw.’     on republican side, bush battles populists     by amanda stewart special to the ring-tum phi     with u.s. president george bush basing his re-election campaign on the status-quo, the candidacies of conservative commentator patrick buchanan, and to a lesser extent, david duke, have been touted as attempts to return the republican party platform to the control of the party’s  news  conservatives.",1991-1992
"it is not surprising that this populist rhetoric is doing well in a nation afflicted with recession, especially when the incumbent republican president is running on the continuation of present policies, bush, a moderate, seems to be regaining much of the conservative support he lost in the early days of buchanan’s campaign.",1991-1992
"despite the contrasts between bush and his challengers, all three agree on some basic policies.",1991-1992
"the five spe members, neal, robert stewart, drew hammond, phillip harries and kris fegenbush, won second place in the w&l sams rock alike contest last month with their rendition of “i’m too sexy,’’ by right said fred.",1991-1992
"“it was kind of ironic that the song went number one the week after we did it,’’ said fegenbush.",1991-1992
"i just know that i would definitely not want to be george bush.”’  thomas p. ‘tip’ o’neill, former speaker of the u.s. house of representatives — “if i were to be a republican, heaven forbid... i would have been a rockefeller or a bush republican, as george bush was 25 years ago in the house.”’            michael massachusetts gov, and 1988 democratic presidential can dukakis, former  didate — who else?’’  “‘teddy roosevelt,       \x0cpage 4        by francesca kefalas and joyce bautista of the ring-tum phi staff     frenzied fun.",1991-1992
"‘‘even now, in this winter of our economic discontent, he has held his course: straight for the cliff.’’  cuomo said bush’s greatest problem is that he has been unable to admit that problems exist.",1991-1992
"step aside mr. bush, you’ve had your parade.",1991-1992
"sigma phi epsilon photo  spe freshmen (i to r) phil harries, michael neal, drew hammond and kris fegenbush practice for their performance of ""i\'m too sexy:  spe freshmen win mtv contest     by jennifer latham phi staff reporter     how sexy can sigma phi epsilon’s lip sync team get?",1991-1992
"sexy enough to win mtv’s lip service contest in daytona beach, fla., on sunday, giving washington and lee its second lip service win in three years,  after winning second place in the w&l sams rock-alike contest, stickboy and the catwalks were chosen to compete at the mtv contest, performing “i’m too sexy.”  the competitions pitted the group  of drew hammond, phil harries, michael neal, robert stewart and kris fegenbush against other college competitors.",1991-1992
they spotted each other across the expanse of juniper bushes and the battle was on.,1991-1992
"‘‘this     they spotted each other across the expanse of juniper bushes, and the battle was on.",1991-1992
of having a female student jump out of the bushes one evening and perform sexual perversions on him.,1991-1992
"during mixers, teachers would wander the grounds outside the gym and poke into bushes and ditches with thousand-watt flashlights.",1991-1992
"can  bush\'s best aked beans  grocery mt henis: igeler store only, thi  fore eeone!",1991-1992
"from his pentagon command post, bush\'s defense secretary signaled that the state of missouri will soon be producing a new batch of f15 fighters for saudi arabia.",1992-1993
"let\'s have no confusion about  money, scaring wha.“ mp‘ them from the 11;°“!‘:;o’nt:‘t’)’;; pulgggd m e, christopher matthews ,,§,, w, e y, _  presidente bush tribune media services $‘“°k1°d .3‘ is leading us blfagﬁyﬁuig down the same _  congaline.with ar8¢m""1a his government $4 trillion in debt, he ﬂies his new, custom-made 747 down to texas with some good news for local voters: they will soon be turning out 150 new f165 for taiwan.",1992-1993
watch proud yankee george bush  dance this number.,1992-1993
"with the 1992 budget alone $314 billion into the red, bush told the stormwracked people of florida last week that the federal government is going to cover the cost of hurricane andrew dollar for dollar.",1992-1993
"bush was equally generous to the  voters of louisiana, promising to keep out sugar imports, even though an.drew destroyed much of the domestic crop.",1992-1993
bush gave  i  wheat farmers a billion dollars in i.1ew \'  export subsidies.,1992-1993
"brookings institution calculates that if turnouts by  blacks, hispanics and poor whites had each been 20 percent higher in every state bush won in 1988, dukakis still would have lost by 102 electoral votes.",1992-1993
"rapid change generates stress, and thus generates supporters, and thus generates stress, and thus generates supporters for a liberal party that equates any social distress with “victimization"" and a failure of government to enforce “faimess.”  the bush recession was especially unsettling, for three reasons.",1992-1993
"second, bush\'s recession came at the end of a low-saving decade, when people felt particularly vulnerable.",1992-1993
"the fling-tum phi, september 17, 1992  washington —— the search for reasons to re-elect george bush resembles for many the 19th century search for the source of the blue nile: hard going.",1992-1993
"can you convincingly promise similarly constructive chaos and acrimony — a less kind and gentle bush, beginning now, by vetoing the $2.3 billion legislative appropriation bill, the money congress spends on itself?",1992-1993
"the ring-tum phi post office box 899 lexington, virginia  24450  washington— the 1992 presidential carnpaign has crossed the 20-yard line into what some nfl footballers have started calling the “red zone.” the fightbetween george bush, 68, and bill clinton, 46, is now deadly serious.",1992-1993
"four years ago, bush learned that the best way to sack an opposing quarterback is, a) have the team captain himself nail the  target first; b) have the rest of  tuesday and nov. 3, expect to see sweaty faces, bone-wrenching tackles and lots of mud on the uniforms.",1992-1993
"within a split second after bush connected at his wisconsin rally, well-placed ringers had  here\'s how the bush side, down by 15 points, now seems intent on pulling it out:  1. pressure the quarterback!",1992-1993
the bush—quayle forces have obviously decided that they can\'t win the game on points.,1992-1993
why else did the bush side spend the past week red-dogging challenger bill clinton on how he dealt with the draft nearly a quarter-century ago?,1992-1993
"what\'s striking, especially to the experts watching, is that george bush led the draft assault himself.",1992-1993
"bush-quayle coach jim baker knows that, with time running out, the home team has two great advantages: a)it can decide when to stop the political game and act presidential, tending to hurricane andrew, saddam hussein and other nasty advantages of incurnbency; b) it can also decide when to play to game.",1992-1993
"hence coach baker\'s stall: ifhe agrees to a debate schedule now, with the president still 10 or mot: points down, he sends bush onto the field as a decided underdog.",1992-1993
"if he plays the clock another week, keeping maximum pressure on clinton\'s “character,” he’s got an outside chance of having bush meet his rival with the point difference down to five.",1992-1993
"q  for some very potent reasons, expect the bushclinton confrontations done by no later than midoctober.",1992-1993
"the bush team wants to have the messy game of politics out of the way to give the white house folks plenty of time— three weeks would be exceb lent, to display for voters the uncertainties facing american in the world today, the absolute need for a president with the global seasoning, and yes, the character, to face down these uncertainties.",1992-1993
"having devoted september to shaking voters’ faith in bill clinton, late october will be devoted to instilling a renewed faith in george bush, convincing americ that its best hopes for the next four years lie with the team that\'s been running things the last four.",1992-1993
"instead of referring to george clinton and bill bush by name, use “fat sleazy imbecile” and “gaunt whining bastard.” your readers will appreciate the clariﬁcation.",1992-1993
"williamson believes braun wasted her post-prirriary glow, much as bush wasted his after desert storm.",1992-1993
"williamson feels dragged down by bush who, he says, is perceived as intolerant on moral issues and injurious to the economy.",1992-1993
"ihave two words for the upperclassmen: “pickup lines.” during these past few weeks, i have had the pleasure of§eeing so many upperclass guys get rejected by freshman girls that i expected chuck woolery to pop out from behind a bush and tell me that i was in the middle of a “love connection” episode.",1992-1993
"the 1991 tax increase of $7 billion was, wilson says emphatically, “a mistake.” california conservatives, already incandescent about george bush ’s broken promise on taxes, pronounced wilson politically dead.",1992-1993
"the ring-tum phl, october 8, 19§3_2_ washington—between now and nov. 3, president george bush and arkansas gov.",1992-1993
for president bush i. the recession.,1992-1993
"why do yot the candidate of “fundamental change        y\'“""9; want to spend 95 percent as much as  president bush on the pentagon during m the next ﬁve years?",1992-1993
"“i have always enjoyed talking to frieﬁds and helping people,” said sophomore peer counselor kris fegenbush.",1992-1993
"“knowing you can’t give advice and not interjecting your personal feelings is hard,” said fegenbush.",1992-1993
"1 y 8 y a [i,’..°i°.1§] cmmse °"" fegenbush .sa3d\' country monday through friday, 12 p.m.-1:30 p.m. 6 pee’ °°““se °.” 3°‘ ""ammg dance/rap tuesday, 2 p.m.-3p.m.",1992-1993
"back—up qb andrew bush hit wide \' out garry carter for 13, plus an extra 15 for a late hit penalty, that moves the .",1992-1993
"yellow jackets to the w&l 40; fou, ,_ plays later, bush threw the ball dowi ""4 the right sideline and eric lewis 4 j a great diving catch for a gain of 1 _ two plays after that, bush hit david ” hughes in the end zone on a timing  el see homecqming, page 7  women’s soccer falls’ in sixth straight  by justin mcnaull phi staff writer  not even the return of last year’s all-conference goalie could break the  ’ women\'s soccer team out of their six game losing streak.",1992-1993
"ouk ftrrl-l yeaz buddves  q  the ring-tum phl, october 15, 199 a  scripted d  washington —— george bush is as addicted to them as a toddler is to his security blanket.",1992-1993
